season,month,year,alpha,beta,gamma,mean,median,variance,prob_btw_5_to_21
summer,6,2021,6.33381163461588,1.945520867388924,0.26251358309596007,5.879089004663205,5.508766749902542,9.059224514134382,0.5664008542352068
summer,7,2021,5.006141316994408,1.481304679233277,0.8071663975645537,5.333483884653259,4.716002558260282,9.665785430699632,0.46308646840306
summer,8,2021,5.746855716439858,1.524209991808098,0.5196429298934752,5.697851000261214,5.038196626562242,12.002015261130778,0.5035050693220734
autumn,9,2021,5.731778508335981,1.8082442910380894,0.5945366435443714,5.690620310610999,5.27471365154085,8.511830436951042,0.5371815216690391
autumn,10,2021,6.297050523898772,1.9598317355636032,0.2595530721428032,5.842529244780104,5.482537197310385,8.833714304797887,0.5636778110148895
autumn,11,2021,6.144819159821528,1.6325460151477644,0.9989999999999934,6.498545596555958,5.9081726774094685,11.937121251884088,0.6077049536982386
winter,12,2022,5.895614421637939,1.516798356351496,0.6437689385668712,5.958987475495327,5.273843010754685,12.759480199299777,0.5301388473869867
winter,1,2022,5.1200532238033105,1.4460576350133327,0.7945782272715619,5.438783826354007,4.768320094236412,10.63919394571274,0.4705744072725757
winter,2,2022,9.077009057436383,1.902887103963214,0.0,8.054216104436597,7.486758126106686,19.38874913007575,0.7178487792558053
spring,3,2022,5.912683456320042,1.5215031879117098,0.44422051430959325,5.77292732687092,5.09117048813192,12.751435056460792,0.5091157636456352
spring,4,2022,6.850364198163882,2.246825051223059,0.0,6.067513489034404,5.819282681704851,8.161892652305156,0.610846732522007
spring,5,2022,7.207165908772025,2.233028468332336,0.5613104897586637,6.944591114141879,6.677523574640273,9.133849190372521,0.7125995455795096
summer,6,2022,6.094572165436614,1.7781258040331114,0.9989999999999999,6.4221650927279565,5.958353551808752,9.937345979683531,0.6227782443992262
summer,7,2022,5.95893357885913,1.820886018053258,0.4956584475340596,5.792011760023058,5.368166469814261,9.078771572957946,0.548323924822573
summer,8,2022,5.585474765745622,1.7685073486796064,0.5340264346954722,5.505617167006863,5.074018295562027,8.433860018864475,0.5099811578337222
autumn,9,2022,6.347784162536089,1.7406738991174668,0.0775942846764815,5.732819095555582,5.2201374712582655,11.231470039257193,0.5257258533456979
autumn,10,2022,7.614994381496575,1.8617647600681815,0.0,6.762069150197761,6.254217737607145,14.216626150407642,0.6318733487660013
autumn,11,2022,6.61025137225411,1.4084993726276285,0.49941026136202504,6.518485995420775,5.595158433281126,18.765099597919047,0.5515643156957178
